decision_id,image_id,class_id,attribute_id,target,stage,selection_method,selection_k,metric_scale,effect
7307::105::cub_attribute_yes_no_v1,7307,125,105,0,projector.output,vision_cls_attention,8,correct_answer_margin,-0.08072916666666667
7307::105::cub_attribute_yes_no_v1,7307,125,105,0,projector.output,vision_cls_attention,8,raw_yes_minus_no,0.08072916666666667
7307::105::cub_attribute_yes_no_v1,7307,125,105,0,projector.output,vision_cls_attention,16,correct_answer_margin,-0.4010416666666667
7307::105::cub_attribute_yes_no_v1,7307,125,105,0,projector.output,vision_cls_attention,16,raw_yes_minus_no,0.4010416666666667
7307::105::cub_attribute_yes_no_v1,7307,125,105,0,projector.output,vision_cls_attention,32,correct_answer_margin,-0.9661458333333334
7307::105::cub_attribute_yes_no_v1,7307,125,105,0,projector.output,vision_cls_attention,32,raw_yes_minus_no,0.9661458333333334
7307::105::cub_attribute_yes_no_v1,7307,125,105,0,projector.output,vision_cls_attention,64,correct_answer_margin,-1.28125
7307::105::cub_attribute_yes_no_v1,7307,125,105,0,projector.output,vision_cls_attention,64,raw_yes_minus_no,1.28125
7307::105::cub_attribute_yes_no_v1,7307,125,105,0,vision.late,logit_concept,32,correct_answer_margin,0.13541666666666666
7307::105::cub_attribute_yes_no_v1,7307,125,105,0,vision.late,logit_concept,32,raw_yes_minus_no,-0.13541666666666666
7307::105::cub_attribute_yes_no_v1,7307,125,105,0,vision.late,vision_cls_attention,8,correct_answer_margin,-0.07291666666666667
7307::105::cub_attribute_yes_no_v1,7307,125,105,0,vision.late,vision_cls_attention,8,raw_yes_minus_no,0.07291666666666667
7307::105::cub_attribute_yes_no_v1,7307,125,105,0,vision.late,vision_cls_attention,16,correct_answer_margin,-0.3463541666666667
7307::105::cub_attribute_yes_no_v1,7307,125,105,0,vision.late,vision_cls_attention,16,raw_yes_minus_no,0.3463541666666667
7307::105::cub_attribute_yes_no_v1,7307,125,105,0,vision.late,vision_cls_attention,32,correct_answer_margin,-0.9140625
7307::105::cub_attribute_yes_no_v1,7307,125,105,0,vision.late,vision_cls_attention,32,raw_yes_minus_no,0.9140625
7307::105::cub_attribute_yes_no_v1,7307,125,105,0,vision.late,vision_cls_attention,64,correct_answer_margin,-1.2526041666666667
7307::105::cub_attribute_yes_no_v1,7307,125,105,0,vision.late,vision_cls_attention,64,raw_yes_minus_no,1.2526041666666667
7307::117::cub_attribute_yes_no_v1,7307,125,117,1,projector.output,logit_concept,32,correct_answer_margin,-0.19791666666666669
7307::117::cub_attribute_yes_no_v1,7307,125,117,1,projector.output,logit_concept,32,raw_yes_minus_no,-0.19791666666666669
7307::117::cub_attribute_yes_no_v1,7307,125,117,1,projector.output,vision_cls_attention,8,correct_answer_margin,-0.041666666666666664
7307::117::cub_attribute_yes_no_v1,7307,125,117,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.041666666666666664
7307::117::cub_attribute_yes_no_v1,7307,125,117,1,projector.output,vision_cls_attention,16,correct_answer_margin,-0.15104166666666666
7307::117::cub_attribute_yes_no_v1,7307,125,117,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.15104166666666666
7307::117::cub_attribute_yes_no_v1,7307,125,117,1,projector.output,vision_cls_attention,32,correct_answer_margin,-0.23958333333333331
7307::117::cub_attribute_yes_no_v1,7307,125,117,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,-0.23958333333333331
7307::117::cub_attribute_yes_no_v1,7307,125,117,1,projector.output,vision_cls_attention,64,correct_answer_margin,-0.3671875
7307::117::cub_attribute_yes_no_v1,7307,125,117,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,-0.3671875
7307::117::cub_attribute_yes_no_v1,7307,125,117,1,vision.late,logit_concept,32,correct_answer_margin,-0.20572916666666666
7307::117::cub_attribute_yes_no_v1,7307,125,117,1,vision.late,logit_concept,32,raw_yes_minus_no,-0.20572916666666666
7307::117::cub_attribute_yes_no_v1,7307,125,117,1,vision.late,vision_cls_attention,8,correct_answer_margin,-0.04947916666666667
7307::117::cub_attribute_yes_no_v1,7307,125,117,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.04947916666666667
7307::117::cub_attribute_yes_no_v1,7307,125,117,1,vision.late,vision_cls_attention,16,correct_answer_margin,-0.16145833333333334
7307::117::cub_attribute_yes_no_v1,7307,125,117,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.16145833333333334
7307::117::cub_attribute_yes_no_v1,7307,125,117,1,vision.late,vision_cls_attention,32,correct_answer_margin,-0.3177083333333333
7307::117::cub_attribute_yes_no_v1,7307,125,117,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,-0.3177083333333333
7307::117::cub_attribute_yes_no_v1,7307,125,117,1,vision.late,vision_cls_attention,64,correct_answer_margin,-0.3776041666666667
7307::117::cub_attribute_yes_no_v1,7307,125,117,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,-0.3776041666666667
7307::118::cub_attribute_yes_no_v1,7307,125,118,0,projector.output,logit_concept,32,correct_answer_margin,-0.013020833333333343
7307::118::cub_attribute_yes_no_v1,7307,125,118,0,projector.output,logit_concept,32,raw_yes_minus_no,0.013020833333333343
7307::118::cub_attribute_yes_no_v1,7307,125,118,0,projector.output,vision_cls_attention,8,correct_answer_margin,0.05208333333333333
7307::118::cub_attribute_yes_no_v1,7307,125,118,0,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.05208333333333333
7307::118::cub_attribute_yes_no_v1,7307,125,118,0,projector.output,vision_cls_attention,16,correct_answer_margin,0.13020833333333334
7307::118::cub_attribute_yes_no_v1,7307,125,118,0,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.13020833333333334
7307::118::cub_attribute_yes_no_v1,7307,125,118,0,projector.output,vision_cls_attention,32,correct_answer_margin,0.12760416666666669
7307::118::cub_attribute_yes_no_v1,7307,125,118,0,projector.output,vision_cls_attention,32,raw_yes_minus_no,-0.12760416666666669
7307::118::cub_attribute_yes_no_v1,7307,125,118,0,projector.output,vision_cls_attention,64,correct_answer_margin,0.3567708333333333
7307::118::cub_attribute_yes_no_v1,7307,125,118,0,projector.output,vision_cls_attention,64,raw_yes_minus_no,-0.3567708333333333
7307::118::cub_attribute_yes_no_v1,7307,125,118,0,vision.late,logit_concept,32,correct_answer_margin,-0.078125
7307::118::cub_attribute_yes_no_v1,7307,125,118,0,vision.late,logit_concept,32,raw_yes_minus_no,0.078125
7307::118::cub_attribute_yes_no_v1,7307,125,118,0,vision.late,vision_cls_attention,8,correct_answer_margin,0.028645833333333332
7307::118::cub_attribute_yes_no_v1,7307,125,118,0,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.028645833333333332
7307::118::cub_attribute_yes_no_v1,7307,125,118,0,vision.late,vision_cls_attention,16,correct_answer_margin,0.028645833333333332
7307::118::cub_attribute_yes_no_v1,7307,125,118,0,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.028645833333333332
7307::118::cub_attribute_yes_no_v1,7307,125,118,0,vision.late,vision_cls_attention,32,correct_answer_margin,0.044270833333333336
7307::118::cub_attribute_yes_no_v1,7307,125,118,0,vision.late,vision_cls_attention,32,raw_yes_minus_no,-0.044270833333333336
7307::118::cub_attribute_yes_no_v1,7307,125,118,0,vision.late,vision_cls_attention,64,correct_answer_margin,0.203125
7307::118::cub_attribute_yes_no_v1,7307,125,118,0,vision.late,vision_cls_attention,64,raw_yes_minus_no,-0.203125
7307::120::cub_attribute_yes_no_v1,7307,125,120,1,projector.output,logit_concept,32,correct_answer_margin,0.02604166666666667
7307::120::cub_attribute_yes_no_v1,7307,125,120,1,projector.output,logit_concept,32,raw_yes_minus_no,0.02604166666666667
7307::120::cub_attribute_yes_no_v1,7307,125,120,1,projector.output,vision_cls_attention,8,correct_answer_margin,0.0859375
7307::120::cub_attribute_yes_no_v1,7307,125,120,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,0.0859375
7307::120::cub_attribute_yes_no_v1,7307,125,120,1,projector.output,vision_cls_attention,16,correct_answer_margin,0.08333333333333333
7307::120::cub_attribute_yes_no_v1,7307,125,120,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,0.08333333333333333
7307::120::cub_attribute_yes_no_v1,7307,125,120,1,projector.output,vision_cls_attention,32,correct_answer_margin,0.23958333333333331
7307::120::cub_attribute_yes_no_v1,7307,125,120,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,0.23958333333333331
7307::120::cub_attribute_yes_no_v1,7307,125,120,1,projector.output,vision_cls_attention,64,correct_answer_margin,0.08072916666666667
7307::120::cub_attribute_yes_no_v1,7307,125,120,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,0.08072916666666667
7307::120::cub_attribute_yes_no_v1,7307,125,120,1,vision.late,logit_concept,32,correct_answer_margin,0.0
7307::120::cub_attribute_yes_no_v1,7307,125,120,1,vision.late,logit_concept,32,raw_yes_minus_no,0.0
7307::120::cub_attribute_yes_no_v1,7307,125,120,1,vision.late,vision_cls_attention,8,correct_answer_margin,0.11197916666666666
7307::120::cub_attribute_yes_no_v1,7307,125,120,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,0.11197916666666666
7307::120::cub_attribute_yes_no_v1,7307,125,120,1,vision.late,vision_cls_attention,16,correct_answer_margin,0.09114583333333334
7307::120::cub_attribute_yes_no_v1,7307,125,120,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,0.09114583333333334
7307::120::cub_attribute_yes_no_v1,7307,125,120,1,vision.late,vision_cls_attention,32,correct_answer_margin,0.2109375
7307::120::cub_attribute_yes_no_v1,7307,125,120,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,0.2109375
7307::120::cub_attribute_yes_no_v1,7307,125,120,1,vision.late,vision_cls_attention,64,correct_answer_margin,0.07291666666666667
7307::120::cub_attribute_yes_no_v1,7307,125,120,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,0.07291666666666667
7307::295::cub_attribute_yes_no_v1,7307,125,295,1,projector.output,logit_concept,32,correct_answer_margin,-0.3619791666666667
7307::295::cub_attribute_yes_no_v1,7307,125,295,1,projector.output,logit_concept,32,raw_yes_minus_no,-0.3619791666666667
7307::295::cub_attribute_yes_no_v1,7307,125,295,1,projector.output,vision_cls_attention,8,correct_answer_margin,0.020833333333333332
7307::295::cub_attribute_yes_no_v1,7307,125,295,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,0.020833333333333332
7307::295::cub_attribute_yes_no_v1,7307,125,295,1,projector.output,vision_cls_attention,16,correct_answer_margin,0.13020833333333334
7307::295::cub_attribute_yes_no_v1,7307,125,295,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,0.13020833333333334
7307::295::cub_attribute_yes_no_v1,7307,125,295,1,projector.output,vision_cls_attention,32,correct_answer_margin,0.6666666666666666
7307::295::cub_attribute_yes_no_v1,7307,125,295,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,0.6666666666666666
7307::295::cub_attribute_yes_no_v1,7307,125,295,1,projector.output,vision_cls_attention,64,correct_answer_margin,0.8177083333333334
7307::295::cub_attribute_yes_no_v1,7307,125,295,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,0.8177083333333334
7307::295::cub_attribute_yes_no_v1,7307,125,295,1,vision.late,logit_concept,32,correct_answer_margin,-0.3567708333333333
7307::295::cub_attribute_yes_no_v1,7307,125,295,1,vision.late,logit_concept,32,raw_yes_minus_no,-0.3567708333333333
7307::295::cub_attribute_yes_no_v1,7307,125,295,1,vision.late,vision_cls_attention,8,correct_answer_margin,0.0390625
7307::295::cub_attribute_yes_no_v1,7307,125,295,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,0.0390625
7307::295::cub_attribute_yes_no_v1,7307,125,295,1,vision.late,vision_cls_attention,16,correct_answer_margin,0.15364583333333334
7307::295::cub_attribute_yes_no_v1,7307,125,295,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,0.15364583333333334
7307::295::cub_attribute_yes_no_v1,7307,125,295,1,vision.late,vision_cls_attention,32,correct_answer_margin,0.6354166666666666
7307::295::cub_attribute_yes_no_v1,7307,125,295,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,0.6354166666666666
7307::295::cub_attribute_yes_no_v1,7307,125,295,1,vision.late,vision_cls_attention,64,correct_answer_margin,0.7552083333333334
7307::295::cub_attribute_yes_no_v1,7307,125,295,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,0.7552083333333334
7307::299::cub_attribute_yes_no_v1,7307,125,299,0,projector.output,logit_concept,32,correct_answer_margin,0.057291666666666685
7307::299::cub_attribute_yes_no_v1,7307,125,299,0,projector.output,logit_concept,32,raw_yes_minus_no,-0.057291666666666685
7307::299::cub_attribute_yes_no_v1,7307,125,299,0,projector.output,vision_cls_attention,8,correct_answer_margin,0.078125
7307::299::cub_attribute_yes_no_v1,7307,125,299,0,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.078125
7307::299::cub_attribute_yes_no_v1,7307,125,299,0,projector.output,vision_cls_attention,16,correct_answer_margin,0.15625
7307::299::cub_attribute_yes_no_v1,7307,125,299,0,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.15625
7307::299::cub_attribute_yes_no_v1,7307,125,299,0,projector.output,vision_cls_attention,32,correct_answer_margin,-0.09635416666666666
7307::299::cub_attribute_yes_no_v1,7307,125,299,0,projector.output,vision_cls_attention,32,raw_yes_minus_no,0.09635416666666666
7307::299::cub_attribute_yes_no_v1,7307,125,299,0,projector.output,vision_cls_attention,64,correct_answer_margin,-0.3020833333333333
7307::299::cub_attribute_yes_no_v1,7307,125,299,0,projector.output,vision_cls_attention,64,raw_yes_minus_no,0.3020833333333333
7307::299::cub_attribute_yes_no_v1,7307,125,299,0,vision.late,logit_concept,32,correct_answer_margin,-0.046875
7307::299::cub_attribute_yes_no_v1,7307,125,299,0,vision.late,logit_concept,32,raw_yes_minus_no,0.046875
7307::299::cub_attribute_yes_no_v1,7307,125,299,0,vision.late,vision_cls_attention,8,correct_answer_margin,0.0625
7307::299::cub_attribute_yes_no_v1,7307,125,299,0,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.0625
7307::299::cub_attribute_yes_no_v1,7307,125,299,0,vision.late,vision_cls_attention,16,correct_answer_margin,0.046875
7307::299::cub_attribute_yes_no_v1,7307,125,299,0,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.046875
7307::299::cub_attribute_yes_no_v1,7307,125,299,0,vision.late,vision_cls_attention,32,correct_answer_margin,-0.1796875
7307::299::cub_attribute_yes_no_v1,7307,125,299,0,vision.late,vision_cls_attention,32,raw_yes_minus_no,0.1796875
7307::299::cub_attribute_yes_no_v1,7307,125,299,0,vision.late,vision_cls_attention,64,correct_answer_margin,-0.3385416666666667
7307::299::cub_attribute_yes_no_v1,7307,125,299,0,vision.late,vision_cls_attention,64,raw_yes_minus_no,0.3385416666666667
7307::311::cub_attribute_yes_no_v1,7307,125,311,0,projector.output,logit_concept,32,correct_answer_margin,-0.23177083333333334
7307::311::cub_attribute_yes_no_v1,7307,125,311,0,projector.output,logit_concept,32,raw_yes_minus_no,0.23177083333333334
7307::311::cub_attribute_yes_no_v1,7307,125,311,0,projector.output,vision_cls_attention,8,correct_answer_margin,-0.2708333333333333
7307::311::cub_attribute_yes_no_v1,7307,125,311,0,projector.output,vision_cls_attention,8,raw_yes_minus_no,0.2708333333333333
7307::311::cub_attribute_yes_no_v1,7307,125,311,0,projector.output,vision_cls_attention,16,correct_answer_margin,-0.625
7307::311::cub_attribute_yes_no_v1,7307,125,311,0,projector.output,vision_cls_attention,16,raw_yes_minus_no,0.625
7307::311::cub_attribute_yes_no_v1,7307,125,311,0,projector.output,vision_cls_attention,32,correct_answer_margin,-0.6197916666666666
7307::311::cub_attribute_yes_no_v1,7307,125,311,0,projector.output,vision_cls_attention,32,raw_yes_minus_no,0.6197916666666666
7307::311::cub_attribute_yes_no_v1,7307,125,311,0,projector.output,vision_cls_attention,64,correct_answer_margin,-0.7526041666666666
7307::311::cub_attribute_yes_no_v1,7307,125,311,0,projector.output,vision_cls_attention,64,raw_yes_minus_no,0.7526041666666666
7307::311::cub_attribute_yes_no_v1,7307,125,311,0,vision.late,logit_concept,32,correct_answer_margin,-0.20833333333333331
7307::311::cub_attribute_yes_no_v1,7307,125,311,0,vision.late,logit_concept,32,raw_yes_minus_no,0.20833333333333331
7307::311::cub_attribute_yes_no_v1,7307,125,311,0,vision.late,vision_cls_attention,8,correct_answer_margin,-0.2890625
7307::311::cub_attribute_yes_no_v1,7307,125,311,0,vision.late,vision_cls_attention,8,raw_yes_minus_no,0.2890625
7307::311::cub_attribute_yes_no_v1,7307,125,311,0,vision.late,vision_cls_attention,16,correct_answer_margin,-0.6067708333333334
7307::311::cub_attribute_yes_no_v1,7307,125,311,0,vision.late,vision_cls_attention,16,raw_yes_minus_no,0.6067708333333334
7307::311::cub_attribute_yes_no_v1,7307,125,311,0,vision.late,vision_cls_attention,32,correct_answer_margin,-0.5807291666666666
7307::311::cub_attribute_yes_no_v1,7307,125,311,0,vision.late,vision_cls_attention,32,raw_yes_minus_no,0.5807291666666666
7307::311::cub_attribute_yes_no_v1,7307,125,311,0,vision.late,vision_cls_attention,64,correct_answer_margin,-0.7916666666666666
7307::311::cub_attribute_yes_no_v1,7307,125,311,0,vision.late,vision_cls_attention,64,raw_yes_minus_no,0.7916666666666666
7307::312::cub_attribute_yes_no_v1,7307,125,312,1,projector.output,logit_concept,32,correct_answer_margin,0.2838541666666667
7307::312::cub_attribute_yes_no_v1,7307,125,312,1,projector.output,logit_concept,32,raw_yes_minus_no,0.2838541666666667
7307::312::cub_attribute_yes_no_v1,7307,125,312,1,projector.output,vision_cls_attention,8,correct_answer_margin,0.3072916666666667
7307::312::cub_attribute_yes_no_v1,7307,125,312,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,0.3072916666666667
7307::312::cub_attribute_yes_no_v1,7307,125,312,1,projector.output,vision_cls_attention,16,correct_answer_margin,0.6171875
7307::312::cub_attribute_yes_no_v1,7307,125,312,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,0.6171875
7307::312::cub_attribute_yes_no_v1,7307,125,312,1,projector.output,vision_cls_attention,32,correct_answer_margin,0.7369791666666666
